u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
GVZGYKA6,LAVA Magnum XL 2 GB RAM 32 GB ROM 10.1 inch with Wi-Fi+4G Tablet (Grey),12999,15499,16% off,501,80,3.8,"['2 GB RAM | 32 GB ROM | Expandable Upto 256 GB', '25.65 cm (10.1 inch) HD Display', '5 MP Primary Camera | 2 MP Front', 'Android 10 | Battery: 6100 mAh Lithium Polymer', 'Voice Call (Dual Sim)', 'Processor: MediaTek Processor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/lava-magnum-xl-2-gb-ram-32-rom-10-1-inch-wi-fi-4g-tablet-grey/p/itmc4f098a782fa2?pid=TABGY7YB66R3HYWG&lid=LSTTABGY7YB66R3HYWGDSY18X&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_490&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABGY7YB66R3HYWG.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:35:58.272151+05:30
55BZ82XT,APPLE iPad Pro 2020 (2nd Generation) 6 GB RAM 256 GB ROM 11 inch with Wi-Fi Only (Space Grey),80900,80900,0,819,84,4.7,"['6 GB RAM | 256 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iPadOS 13.4 | Battery: Lithium Polymer', 'Processor: A12Z Bionic Chip with 64-bit Architecture (Neural Engine) with Embedded M12 Coprocessor', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-2020-2nd-generation-6-gb-ram-256-rom-11-inch-wi-fi-only-space-grey/p/itma1b011631ec16?pid=TABFQYKXRWPEZRTG&lid=LSTTABFQYKXRWPEZRTGJH4W6M&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_491&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFQYKXRWPEZRTG.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:35:58.441006+05:30
72VO8ZSM,APPLE iPad Air (5th gen) 64 GB ROM 10.9 Inch with Wi-Fi Only (Blue),54900,54900,0,477,33,4.5,"['64 GB ROM', '27.69 cm (10.9 Inch) Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 15 | Battery: Lithium Polymer', 'Processor: Apple M1 Chip', '1 Year warranty']",https://www.flipkart.com/apple-ipad-air-5th-gen-64-gb-rom-10-9-inch-wi-fi-only-blue/p/itm57aa0b87ffaae?pid=TABGCA2KYFN3AM3K&lid=LSTTABGCA2KYFN3AM3KDLXFDL&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_492&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABGCA2KYFN3AM3K.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:35:58.620470+05:30
W82T9EG9,APPLE iPad Pro 2020 (4th Generation) 6 GB RAM 128 GB ROM 12.9 inch with Wi-Fi Only (Space Grey),85900,89900,4% off,272,29,4.7,"['6 GB RAM | 128 GB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iPadOS 13.4 | Battery: Lithium Polymer', 'Processor: A12Z Bionic Chip with 64-bit Architecture (Neural Engine) with Embedded M12 Coprocessor', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-2020-4th-generation-6-gb-ram-128-rom-12-9-inch-wi-fi-only-space-grey/p/itmcac063f645eaa?pid=TABFQYKXEHVH8TNG&lid=LSTTABFQYKXEHVH8TNGK2CGCZ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_493&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFQYKXEHVH8TNG.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:35:58.786259+05:30
JC71897K,I Kall N5 4G Calling Tablet 2 GB RAM 8 GB ROM 7 inch with Wi-Fi+4G Tablet (Black),5034,7499,32% off,66,9,3,"['2 GB RAM | 8 GB ROM', '17.78 cm (7 inch) Display', '2 MP Primary Camera', 'Android 9 | Battery:', 'Voice Call (Dual Sim)', '1 Year']",https://www.flipkart.com/kall-n5-4g-calling-tablet-2-gb-ram-8-rom-7-inch-wi-fi-4g-black/p/itm0f6f0595f19de?pid=TABFXYH9F4JREXRM&lid=LSTTABFXYH9F4JREXRM1FIFNE&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_494&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFXYH9F4JREXRM.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:35:59.669878+05:30
2MH3C8CP,SAMSUNG Galaxy Tab S7+ 6 GB RAM 128 GB ROM 12.4 inch with Wi-Fi Only Tablet (Mystic Bronze),51999,76999,32% off,842,97,4.7,"['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '31.5 cm (12.4 inch) Quad HD Display', '13 MP Primary Camera | 8 MP Front', 'Android 10 | Battery: 10090 mAh', 'Processor: Qualcomm Snapdragon 865 Plus', '1 Year Warranty Provided by the Manufacturer from Date of Purchase']",https://www.flipkart.com/samsung-galaxy-tab-s7-6-gb-ram-128-rom-12-4-inch-wi-fi-only-tablet-mystic-bronze/p/itm227c1be9d03e2?pid=TABFXMJE5GMCEJDC&lid=LSTTABFXMJE5GMCEJDCN6UYMA&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_495&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFXMJE5GMCEJDC.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:00.551039+05:30
WSQI7GM8,acer ONE 10 T4-129L 3 GB RAM 32 GB ROM 10 inch with 4G Tablet (Black),12999,17999,27% off,539,56,3.8,"['3 GB RAM | 32 GB ROM', '25.4 cm (10 inch) Display', '5 MP Primary Camera', 'Android ANDROID 9 PIE | Battery:', 'Voice Call (Single Sim)', 'Processor: MTK8765 Cortex A53, 1.28 GHz', '1 YEAR WARRANTY BY ACER COMPANY']",https://www.flipkart.com/acer-one-10-t4-129l-3-gb-ram-32-rom-inch-4g-tablet-black/p/itmc4fad9d96c8ce?pid=TABFUUN5ZYYFJWMG&lid=LSTTABFUUN5ZYYFJWMGUMRCNF&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_496&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFUUN5ZYYFJWMG.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:01.265433+05:30
K24BNIDQ,Wishtel IRA J2 4 GB RAM 64 GB ROM 10 inch with 4G Tablet (Black),15199,19999,24% off,1,1,4,"['4 GB RAM | 64 GB ROM', '25.4 cm (10 inch) Display', '13 MP Primary Camera', 'Android 10 | Battery:', 'Voice Call (Dual Sim)', '1 Year']",https://www.flipkart.com/wishtel-ira-j2-4-gb-ram-64-rom-10-inch-4g-tablet-black/p/itmcc62365f6c739?pid=TABG4QZMQE46HWYD&lid=LSTTABG4QZMQE46HWYDOSAXRQ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_497&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABG4QZMQE46HWYD.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:01.961198+05:30
PHH3QI3B,APPLE iPad Pro (4th Gen) 1 TB ROM 11.0 inch with Wi-Fi+5G (Silver),166900,166900,0,0,0,0,"['1 TB ROM', '27.94 cm (11.0 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: Apple M2 chip', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-4th-gen-1-tb-rom-11-0-inch-wi-fi-5g-silver/p/itm9b84f2de40046?pid=TABGJ6XURHD534Q5&lid=LSTTABGJ6XURHD534Q56BXB7J&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_498&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABGJ6XURHD534Q5.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:02.137233+05:30
WTN8DXJ3,Lenovo Tab M7 (2nd Gen) 1 GB RAM 8 GB ROM 7 inch with Wi-Fi Only Tablet (Iron Grey),5999,7000,14% off,3113,281,3.7,"['1 GB RAM | 8 GB ROM | Expandable Upto 128 GB', '17.78 cm (7 inch) HD Display', '2 MP Primary Camera | 2 MP Front', 'Android 9.0 (Pie) | Battery: 3500 mAh Lithium Polymer', 'Processor: MediaTek (MT8321) Quad Core (1.3 GHz)', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/lenovo-tab-m7-2nd-gen-1-gb-ram-8-rom-7-inch-wi-fi-only-tablet-iron-grey/p/itm5bbef5f6f1262?pid=TABFNSWW4ZYRZEF6&lid=LSTTABFNSWW4ZYRZEF6GHNZH3&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_499&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFNSWW4ZYRZEF6.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:02.862446+05:30
S0HNBUYH,APPLE iPad Pro (4th Gen) 512 GB ROM 11.0 inch with Wi-Fi+5G (Silver),126900,126900,0,0,0,0,"['512 GB ROM', '27.94 cm (11.0 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: Apple M2 chip', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-pro-4th-gen-512-gb-rom-11-0-inch-wi-fi-5g-silver/p/itm49ef978ddfb0b?pid=TABGJ6XUE3PX6ZKX&lid=LSTTABGJ6XUE3PX6ZKXLDRZHS&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_500&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABGJ6XUE3PX6ZKX.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:03.019293+05:30
J6ZUIKK0,acer One 10 4 GB RAM 64 GB ROM 10.1 inch with Wi-Fi+4G Tablet (Rose Gold),15999,27999,42% off,2925,329,3.8,"['4 GB RAM | 64 GB ROM | Expandable Upto 256 GB', '25.65 cm (10.1 inch) HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 9.0 (Pie) | Battery: 6600 mAh Lithium-ion', 'Voice Call (Single Sim, LTE)', 'Processor: MT8766WA Quad Core (Cortex A53)', '1 Year Warranty']",https://www.flipkart.com/acer-one-10-4-gb-ram-64-rom-10-1-inch-wi-fi-4g-tablet-rose-gold/p/itmb37ec560883c1?pid=TABFUMW6W5WGYRZD&lid=LSTTABFUMW6W5WGYRZDBXKRBN&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_501&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFUMW6W5WGYRZD.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:03.967380+05:30
I7YFPM07,APPLE iPad (8th Gen) 128 GB ROM 10.2 inch with Wi-Fi+4G (Gold),49900,49900,0,7601,763,4.7,"['Support for Apple Pencil (1st generation) and Smart Keyboard', 'Stereo speakers', '802.11ac Wi-Fi and Gigabit-class LTE cellular data', 'Up to 10 hours of battery life', 'Lightning connector for charging and accessories', 'Touch ID for secure authentication and Apple Pay', 'Gorgeous 10.2-inch Retina display', '128 GB ROM', '25.91 cm (10.2 inch) Full HD Display', '8MP back camera, 1.2MP FaceTime HD front camera MP Primary Camera | 1.2 MP Front', 'iPadOS iPadOS 14 brings new capabilities designed specifically for iPad | Battery: Lithium Polymer', 'Processor: A12 Bionic chip with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-8th-gen-128-gb-rom-10-2-inch-wi-fi-4g-gold/p/itm1db59417078c4?pid=TABFVZD2SPRZKHGH&lid=LSTTABFVZD2SPRZKHGHPYPUVT&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_502&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFVZD2SPRZKHGH.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:04.184415+05:30
Y4BQNPO1,APPLE iPad Pro (2018) 256 GB ROM 11 inch with Wi-Fi+4G (Space Grey),99900,99900,0,545,44,4.8,"['256 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Ideal Usage: Entertainment, High Processing Tasks', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-256-gb-rom-11-inch-wi-fi-4g-space-grey/p/itmfb5z46hjhwkqz?pid=TABFB5Z4Y2KYTQXR&lid=LSTTABFB5Z4Y2KYTQXRZSSKQN&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_503&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFB5Z4Y2KYTQXR.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:04.338949+05:30
CT58A8VG,APPLE iPad (8th Gen) 32 GB ROM 10.2 inch with Wi-Fi+4G (Space Grey),41900,41900,0,7601,763,4.7,"['Support for Apple Pencil (1st generation) and Smart Keyboard', 'Stereo speakers', '802.11ac Wi-Fi and Gigabit-class LTE cellular data', 'Up to 10 hours of battery life', 'Lightning connector for charging and accessories', 'Touch ID for secure authentication and Apple Pay', 'Gorgeous 10.2-inch Retina display', '32 GB ROM', '25.91 cm (10.2 inch) Full HD Display', '8MP back camera, 1.2MP FaceTime HD front camera MP Primary Camera | 1.2 MP Front', 'iPadOS iPadOS 14 brings new capabilities designed specifically for iPad | Battery: Lithium Polymer', 'Processor: A12 Bionic chip with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-8th-gen-32-gb-rom-10-2-inch-wi-fi-4g-space-grey/p/itmaf3073213c411?pid=TABFVZD234HS9CAE&lid=LSTTABFVZD234HS9CAEBFDRBN&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_21_504&otracker=search&otracker1=search&fm=organic&iid=c7c04be2-cb0d-4acf-afeb-ad41836924d4.TABFVZD234HS9CAE.SEARCH&ppt=None&ppn=None&ssid=u4dzyiat6o0000001667495163142&qH=c4e0ba5422383082,2022-11-03 22:36:04.970368+05:30
ZCV1Q2W3,APPLE iPad Pro (2018) 64 GB ROM 11 inch with Wi-Fi Only (Space Grey),71900,71900,0,545,44,4.8,"['64 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Ideal Usage: Entertainment, High Processing Tasks', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-64-gb-rom-11-inch-wi-fi-only-space-grey/p/itmfb5z4ggqyzxee?pid=TABFB5Z4CVTSNNZN&lid=LSTTABFB5Z4CVTSNNZNRWAVRQ&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_505&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFB5Z4CVTSNNZN.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:05.847231+05:30
PT7SL5I8,Lenovo M10 FHD 2nd Gen 2 GB RAM 32 GB ROM 10.3 inch with Wi-Fi+4G Tablet (Platinum_Grey),13799,27500,49% off,25,2,3.8,"['2 GB RAM | 32 GB ROM', '26.16 cm (10.3 inch) Full HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 9.0 | Battery: 5000 mAh Lithium Polymer', 'Voice Call (Single Sim, LTE)', 'Processor: Qualcomm Snapdragon 450 Octa Core (1.8 GHz)', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/lenovo-m10-fhd-2nd-gen-2-gb-ram-32-rom-10-3-inch-wi-fi-4g-tablet-platinum-grey/p/itmf115bc9b3eb91?pid=TABG4YRZSYCFZGNP&lid=LSTTABG4YRZSYCFZGNP06G5A4&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_506&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABG4YRZSYCFZGNP.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:06.156176+05:30
1YQIQM0R,APPLE iPad (7th Gen) 128 GB ROM 10.2 inch with Wi-Fi+4G (Silver),48900,48900,0,13623,1165,4.7,"['128 GB ROM', '25.91 cm (10.2 inch) Full HD Display', '8 MP Primary Camera | 1.2 MP Front', 'iPadOS 13.1 | Battery: Lithium Polymer', 'Processor: A10 Fusion Chip (64-bit Architecture) with Embedded M10 Co-processor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-7th-gen-128-gb-rom-10-2-inch-wi-fi-4g-silver/p/itm3c643c74e4906?pid=TABFHF3AJDWYFFGH&lid=LSTTABFHF3AJDWYFFGHLNULKH&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_507&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFHF3AJDWYFFGH.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:06.323698+05:30
HKE62PQN,APPLE iPad Pro (2018) 512 GB ROM 11 inch with Wi-Fi+4G (Space Grey),117900,117900,0,545,44,4.8,"['512 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-512-gb-rom-11-inch-wi-fi-4g-space-grey/p/itmfb5z45djv2hpv?pid=TABFB5Z4JD2XRZBU&lid=LSTTABFB5Z4JD2XRZBU67S0X7&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_508&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFB5Z4JD2XRZBU.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:06.496003+05:30
EYNIIAJF,APPLE iPad Pro 256 GB ROM 12.9 inch with Wi-Fi Only (Silver),76200,76200,0,173,32,4.7,"[""iOS 10 World's Most Advanced OS"", '12.9 Retina display for stunning detail', '256 GB ROM', '32.77 cm (12.9 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 10 | Battery: Li-ion Polymer', 'Processor: A10X Fusion Chip with 64‑bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-pro-256-gb-rom-12-9-inch-wi-fi-only-silver/p/itmeuqashcew2rhs?pid=TABEUQASUQHUXVUE&lid=LSTTABEUQASUQHUXVUEECU2XA&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_509&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABEUQASUQHUXVUE.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:06.655312+05:30
8MS0HZ32,APPLE iPad Pro 256 GB ROM 10.5 inch with Wi-Fi+4G (Space Grey),67900,74100,8% off,3215,392,4.7,"['10.5 Retina display for stunning detail', ""iOS 10 World's Most Advanced OS"", '256 GB ROM', '26.67 cm (10.5 inch) Quad HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 10 | Battery: Li-ion Polymer', 'Processor: A10X Fusion Chip with 64‑bit Architecture with Embedded M10 Coprocessor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/apple-ipad-pro-256-gb-rom-10-5-inch-wi-fi-4g-space-grey/p/itmeuqasffuupnwm?pid=TABEUQASURYZUZYV&lid=LSTTABEUQASURYZUZYVA6BLO7&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_510&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABEUQASURYZUZYV.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:06.841388+05:30
4K86C939,Alcatel 3T 8 3 GB RAM 32 GB ROM 8 inch with Wi-Fi+4G Tablet (Metallic Black),9999,11999,16% off,1767,240,4,"['Eye-care mode reduces the blue light that enables you to use the tab without straining your eyes', 'Supports ViLTE - Video over LTE - a conversational video service', '2x boot time, along with integrated Picture-in-Picture (PIP)', '3 GB RAM | 32 GB ROM | Expandable Upto 128 GB', '20.32 cm (8 inch) HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 8.1 (Oreo) | Battery: 4080 mAh Li-ion Polymer', 'Ideal Usage: For Kids, Reading and Browsing', 'Voice Call (Single Sim, VOLTE)', 'Processor: MT8765 Quad Core Processor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/alcatel-3t-8-3-gb-ram-32-rom-inch-wi-fi-4g-tablet-metallic-black/p/itmf4n6rsbszscrn?pid=TABF4N6RDKJZS3QD&lid=LSTTABF4N6RDKJZS3QDYMXQF1&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_511&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABF4N6RDKJZS3QD.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:07.717102+05:30
IIY30ZUB,APPLE iPad (10th Gen) 256 GB ROM 10.9 inch with Wi-Fi+5G (Yellow),74900,74900,0,0,0,0,"['256 GB ROM', '27.69 cm (10.9 inch) Full HD Display', '12 MP Primary Camera | 12 MP Front', 'iPadOS 16 | Battery: Lithium Polymer', 'Processor: A14 Bionic Chip (64-bit Architecture) with Neural Engine', '1 Year Limited Hardware Warranty']",https://www.flipkart.com/apple-ipad-10th-gen-256-gb-rom-10-9-inch-wi-fi-5g-yellow/p/itmf0c962982b3d7?pid=TABGJ6XUCSQRC8GY&lid=LSTTABGJ6XUCSQRC8GYVPNQBF&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_512&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABGJ6XUCSQRC8GY.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:07.886223+05:30
4GSBWO3X,APPLE iPad Pro (2018) 64 GB ROM 11 inch with Wi-Fi+4G (Space Grey),83890,85900,2% off,545,44,4.8,"['64 GB ROM', '27.94 cm (11 inch) Full HD Display', '12 MP Primary Camera | 7 MP Front', 'iOS 12 | Battery: Lithium Polymer', 'Ideal Usage: Entertainment, High Processing Tasks', 'Processor: A12x Bionic Chip, 64-bit Architecture with Neural Engine and Embedded M12 Co-processor', '1 Year Manufacturer Warranty for Device and In-box Accessories Including Battery from the Date of Purchase']",https://www.flipkart.com/apple-ipad-pro-2018-64-gb-rom-11-inch-wi-fi-4g-space-grey/p/itmfb5z4qcgeufeh?pid=TABFB5Z4UHGBHZHM&lid=LSTTABFB5Z4UHGBHZHMLYSPZ5&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_513&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFB5Z4UHGBHZHM.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:08.053572+05:30
ORICYCTO,Alcatel A3 10 3 GB RAM 32 GB ROM 10.1 inch with Wi-Fi+4G Tablet (Black),11999,11999,0,4712,742,4.1,"['Dual speakers providing sound-wave effect with in-built Arkamys system', ""Don't pause your movie to reply to a text message; supports split-screen usage"", '3 GB RAM | 32 GB ROM | Expandable Upto 128 GB', '25.65 cm (10.1 inch) HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 7.0 (Nougat) | Battery: 4600 mAh Li-ion Polymer', 'Ideal Usage: Entertainment', 'Voice Call (Single Sim, LTE)', 'Processor: MT8735B Quad Core Processor', '1 Year on Tablet, 6 Months on Accessories']",https://www.flipkart.com/alcatel-a3-10-3-gb-ram-32-rom-10-1-inch-wi-fi-4g-tablet-black/p/itmf3bb6nuef3c6u?pid=TABF3BB6FWPAJSZN&lid=LSTTABF3BB6FWPAJSZNC36OZ9&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_514&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABF3BB6FWPAJSZN.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:08.742037+05:30
WNTRD7BR,DOMO Slate SL30 1 GB RAM 16 GB ROM 10.1 inch with 2G Tablet (Black),6490,10990,40% off,7,1,4.4,"['1 GB RAM | 16 GB ROM | Expandable Upto 128 GB', '25.65 cm (10.1 inch) Full HD Display', '8 MP Primary Camera | 5 MP Front', 'Android 4.4.2 | Battery: 3000 mAh Rechargeable Polymer Battery', 'Voice Call (Dual Sim, 2G)', 'Processor: Quad Core', 'Device: 6 Months, Accessories: 3 Months.']",https://www.flipkart.com/domo-slate-sl30-1-gb-ram-16-rom-10-1-inch-2g-tablet-black/p/itmfgphvzjbhpxtv?pid=TABFGPBV7NSWP2ZD&lid=LSTTABFGPBV7NSWP2ZDJA5WJK&marketplace=FLIPKART&q=tablet&store=tyy%2Fhry&srno=s_22_515&otracker=search&otracker1=search&fm=organic&iid=b0f89386-9075-4660-9eda-64840df10a6e.TABFGPBV7NSWP2ZD.SEARCH&ppt=None&ppn=None&ssid=kqq18s36rk0000001667495175644&qH=c4e0ba5422383082,2022-11-03 22:36:09.390950+05:30
